I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
-0.071081,0.004603,-1.653623,-7.181047,-6.216986,-15.086312,-1.719833,8.706632,-0.016630,0.000000,0.000000
-0.069531,0.019486,-1.658538,-10.998241,-17.868616,-47.735256,-1.744269,8.717344,-0.013033,0.000000,0.000000
-0.054595,0.034878,-1.598552,-15.416136,-10.103783,-16.340290,-1.772045,8.735978,-0.017381,0.000000,0.000000
-0.029165,0.056638,-1.461129,-10.755522,-4.672035,-19.017298,-1.792829,8.758021,-0.024746,0.000000,0.000000
-0.000006,0.084052,-1.266232,-2.078693,-0.941155,-5.816502,-1.828154,8.820098,-0.022587,-0.622377,-4.094437
0.024101,0.107082,-1.058382,-1.418075,5.921412,4.153340,-1.868017,8.796372,-0.003570,-0.622377,-4.094437
0.040440,0.115615,-0.870247,5.139617,3.084486,1.400700,-1.902247,8.827044,0.008382,-0.622377,-4.094437
0.050578,0.113316,-0.731510,13.610973,-7.928246,-7.389355,-1.924035,8.835086,0.010555,-0.622377,-4.094437
0.057510,0.116702,-0.663450,-9.929887,1.416388,35.143501,-1.961568,8.863676,0.003251,-0.622377,-4.094437
0.063383,0.130014,-0.660573,-18.401115,11.005163,-18.466311,-1.988308,8.891452,-0.001321,-0.855831,-5.365791
0.065774,0.148260,-0.700210,25.474979,3.839689,31.871403,-2.009645,8.896099,-0.003414,-0.855831,-5.365791
0.068087,0.162456,-0.747857,25.336494,-1.031173,62.134747,-2.027483,8.908010,0.000026,-0.855831,-5.365791
0.072761,0.162651,-0.785950,7.425852,-2.182539,19.550234,-2.024318,8.913373,0.015585,-0.855831,-5.365791
0.070897,0.140627,-0.849071,-1.175520,7.672886,13.007373,-2.043913,8.917463,0.030139,-0.855831,-5.365791
0.059435,0.100481,-0.950108,1.770988,23.866043,-7.136569,-2.047258,8.906374,0.035551,-9.748263,-6.077378
0.048096,0.068721,-1.064357,-6.257920,7.840158,-42.892635,-2.059243,8.971478,0.016465,-9.748263,-6.077378
0.051874,0.082593,-1.177209,-27.710360,12.037487,-15.945885,-2.066396,8.993855,0.009554,-9.748263,-6.077378
0.069809,0.131087,-1.261005,7.423052,-22.873173,-0.975649,-2.105971,8.961492,0.017003,-9.748263,-6.077378
0.091533,0.195825,-1.269061,12.698759,-2.177093,1.208241,-2.127865,8.903220,0.026324,-9.748263,-6.077378
0.106089,0.256970,-1.190680,0.658026,11.389145,8.312555,-2.135279,8.917516,0.031301,-26.017345,-8.276988
0.112263,0.298368,-1.071042,-1.300413,-9.891700,-9.178240,-2.180183,8.973359,0.024468,-26.017345,-8.276988
0.119287,0.323897,-0.954925,-12.706319,16.498674,2.965034,-2.137365,8.975800,0.026693,-26.017345,-8.276988
0.127635,0.330160,-0.862166,12.945255,-8.508801,1.038553,-2.135506,8.994076,0.029823,-26.017345,-8.276988
0.121996,0.316789,-0.793803,-2.613352,1.693961,-1.559254,-2.123732,8.963417,0.035593,-26.017345,-8.276988
0.097146,0.284522,-0.744204,-3.725729,12.164223,-4.869376,-2.093073,8.965237,0.032317,-33.764599,-7.516539
0.065505,0.243894,-0.727141,1.221646,-9.941999,-35.521740,-2.118748,9.039066,0.018718,-33.764599,-7.516539
0.042920,0.216615,-0.760712,-16.549370,2.597204,20.576771,-2.095851,9.080969,0.014411,-33.764599,-7.516539
0.036407,0.200095,-0.831719,9.797138,-5.536667,14.389410,-2.078817,9.102166,0.017378,-33.764599,-7.516539
0.040146,0.184980,-0.921933,-8.533457,14.847077,-16.290220,-2.056264,9.115672,0.024222,-33.764599,-7.516539
0.048244,0.163365,-1.009216,-3.045033,5.110530,31.981901,-2.031864,9.128312,0.028082,-33.648354,-6.718635
0.051589,0.142213,-1.057357,5.064128,6.478629,13.958034,-2.022641,9.136868,0.030552,-33.648354,-6.718635
0.042462,0.133020,-1.025412,-11.177832,-3.053736,8.995866,-1.989563,9.154587,0.026174,-33.648354,-6.718635
0.026318,0.131337,-0.936489,-12.492638,-8.934953,-12.348499,-1.956453,9.150495,0.029493,-33.648354,-6.718635
0.010185,0.119524,-0.826300,7.031428,11.888440,42.105389,-1.915551,9.157471,0.026563,-33.648354,-6.718635
-0.002478,0.085984,-0.735454,-8.202777,-9.848620,15.227946,-1.886253,9.163044,0.023684,-39.621590,-6.111243
-0.015504,0.040631,-0.671675,2.950301,19.786139,7.708532,-1.837580,9.151051,0.039718,-39.621590,-6.111243
-0.042844,-0.010456,-0.619728,8.799137,-4.432559,-13.620767,-1.802562,9.169882,0.045913,-39.621590,-6.111243
-0.082445,-0.050581,-0.578811,-1.855153,-7.715719,-18.926710,-1.783808,9.214188,0.029884,-39.621590,-6.111243
-0.128676,-0.075000,-0.573867,-8.356565,-7.380284,19.295099,-1.758581,9.256608,0.017957,-39.621590,-6.111243
-0.168115,-0.090176,-0.615330,1.367963,-8.563148,-7.636838,-1.720725,9.235052,0.022812,-42.844818,-5.799738
-0.189092,-0.098132,-0.675805,-7.272221,1.537347,23.192015,-1.681865,9.212772,0.025408,-42.844818,-5.799738
-0.187175,-0.106339,-0.737335,5.795798,-2.079464,-4.255062,-1.639841,9.208123,0.028086,-42.844818,-5.799738
-0.167301,-0.110163,-0.779347,-8.628759,23.058165,-4.266373,-1.584049,9.203251,0.026884,-42.844818,-5.799738
-0.134111,-0.109959,-0.784251,12.475875,-10.199216,17.694002,-1.554173,9.210779,0.028080,-42.844818,-5.799738
-0.092697,-0.101366,-0.752001,7.328173,-0.861598,-18.208559,-1.524721,9.201691,0.024220,-38.420635,-5.982079
-0.050386,-0.086016,-0.706056,-3.180018,2.866202,18.020050,-1.498648,9.199666,0.020475,-38.420635,-5.982079
-0.009809,-0.068045,-0.680911,3.385261,-7.824783,-5.747137,-1.468217,9.181979,0.020557,-38.420635,-5.982079
0.022999,-0.048068,-0.676753,-1.300910,-2.304621,29.752844,-1.464156,9.145884,0.021677,-38.420635,-5.982079
0.041574,-0.017934,-0.687363,4.556394,10.638312,-11.478323,-1.458609,9.132131,0.018088,-38.420635,-5.982079
0.041590,0.023082,-0.701201,7.807946,15.225208,5.068074,-1.443826,9.104543,0.014063,-36.956680,-0.854140
0.036624,0.062099,-0.718769,15.421636,-12.313866,8.436820,-1.422937,9.091995,0.012985,-36.956680,-0.854140
0.042920,0.095615,-0.736143,-7.849011,20.009693,-8.380583,-1.408079,9.065158,0.010007,-36.956680,-0.854140
0.060682,0.114489,-0.750111,-6.904647,-11.909328,13.601787,-1.387074,9.058272,0.008330,-36.956680,-0.854140
0.093453,0.109541,-0.748864,12.724225,-13.484971,6.509683,-1.372725,9.006632,0.012291,-36.956680,-0.854140
