I0,I1,I2,I3,I4,I5,I6,I7,I8
0.000000,0.000000,122.000000,-0.024964,0.094375,-0.018196,0.104263,-0.002091,-0.006918
0.000000,0.000000,123.000000,-0.020108,0.141646,-0.016597,0.105928,-0.001685,-0.010383
0.000000,0.000000,119.000000,0.036727,0.100559,-0.011674,0.118539,0.003077,-0.007371
0.000000,0.000000,110.000000,-0.043559,0.094457,-0.003671,0.072392,-0.003649,-0.006924
0.000000,0.000000,116.000000,-0.044764,0.087045,-0.013355,0.082751,-0.003750,-0.006381
0.000000,0.000000,121.000000,-0.042207,0.104708,-0.005256,0.084116,-0.003536,-0.007675
0.000000,0.000000,126.000000,-0.014382,0.080037,-0.023505,0.075929,-0.001205,-0.005867
0.000000,0.000000,119.000000,-0.021577,0.115034,0.007105,0.096556,-0.001808,-0.008432
0.000000,0.000000,119.000000,-0.008020,0.110959,-0.000841,0.121951,-0.000672,-0.008134
0.000000,0.000000,121.000000,0.016420,0.092482,-0.030838,0.079102,0.001376,-0.006779
0.000000,0.000000,126.000000,-0.012498,0.105297,-0.000271,0.094544,-0.001047,-0.007719
0.000000,0.000000,120.000000,0.017049,0.125578,-0.030440,0.115700,0.001428,-0.009205
0.000000,0.000000,119.000000,-0.014335,0.051476,-0.029213,0.123492,-0.001201,-0.003773
0.000000,0.000000,115.000000,-0.022086,0.095120,0.001097,0.079791,-0.001850,-0.006973
0.000000,0.000000,120.000000,0.028438,0.071053,-0.001135,0.099462,0.002382,-0.005208
0.000000,0.000000,118.000000,-0.030160,0.084450,-0.005268,0.087561,-0.002527,-0.006190
0.000000,0.000000,124.000000,-0.034100,0.085627,-0.022174,0.076619,-0.002857,-0.006277
0.000000,0.000000,112.000000,-0.016882,0.100579,-0.013455,0.090987,-0.001414,-0.007373
0.000000,0.000000,121.000000,0.012426,0.088041,-0.015880,0.081170,0.001041,-0.006454
0.000000,0.000000,124.000000,0.030430,0.049310,0.004156,0.081731,0.002549,-0.003615
0.000000,0.000000,121.000000,0.017353,0.063579,0.013656,0.078250,0.001454,-0.004661
0.000000,0.000000,121.000000,-0.030106,0.075422,-0.012657,0.085889,-0.002522,-0.005529
0.000000,0.000000,118.000000,0.001810,0.112936,0.016192,0.088498,0.000152,-0.008279
0.000000,0.000000,126.000000,-0.046377,0.084273,-0.013350,0.087763,-0.003885,-0.006178
0.000000,0.000000,123.000000,0.021470,0.107519,-0.006178,0.080773,0.001799,-0.007882
0.000000,0.000000,123.000000,-0.018883,0.091027,0.005622,0.109543,-0.001582,-0.006673
0.000000,0.000000,124.000000,-0.052769,0.077200,-0.019506,0.084806,-0.004421,-0.005659
0.000000,0.000000,111.000000,-0.035419,0.095561,-0.002352,0.087398,-0.002967,-0.007005
0.000000,0.000000,123.000000,-0.006130,0.095280,0.003595,0.108460,-0.000514,-0.006984
0.000000,0.000000,119.000000,-0.041475,0.071579,-0.000123,0.090101,-0.003475,-0.005247
0.000000,0.000000,123.000000,-0.022373,0.118386,-0.005400,0.076996,-0.001874,-0.008678
0.000000,0.000000,117.000000,0.006507,0.101640,-0.003215,0.094501,0.000545,-0.007451
0.000000,0.000000,116.000000,-0.022459,0.127762,-0.016586,0.094798,-0.001882,-0.009365
0.000000,0.000000,124.000000,-0.004838,0.132393,-0.009106,0.109777,-0.000405,-0.009705
