I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
500498.000000,0.330000,0.757034,-2.976252,0.014934,0.000000,-0.400000,0.160453,1.458312,-0.024861,0.000000
500499.000000,0.330000,0.757092,-2.976252,0.020812,0.000000,-0.400000,0.160442,1.458312,-0.027300,0.000000
500500.000000,0.330000,0.757151,-2.976252,0.022352,0.000000,-0.400000,0.160426,1.458312,-0.031692,0.000000
500501.000000,0.330000,0.757207,-2.976252,0.019855,0.000000,-0.400000,0.160405,1.458312,-0.036657,0.000000
500502.000000,0.330000,0.757255,-2.976252,0.013470,0.000000,-0.400000,0.160380,1.458312,-0.040527,0.000000
500503.000000,0.330000,0.757295,-2.976252,0.005010,0.000000,-0.400000,0.160352,1.458312,-0.043287,0.000000
500506.000000,0.330000,0.757325,-2.976252,-0.003689,0.000000,-0.400000,0.160323,1.458312,-0.045393,0.000000
500507.000000,0.330000,0.757386,-2.976252,-0.012523,0.000000,-0.400000,0.160231,1.458312,-0.049469,0.000000
500508.000000,0.330000,0.757407,-2.976252,-0.009273,0.000000,-0.400000,0.160200,1.458312,-0.048784,0.000000
500509.000000,0.330000,0.757431,-2.976252,-0.005038,0.000000,-0.400000,0.160173,1.458312,-0.046421,0.000000
500510.000000,0.330000,0.757457,-2.976252,-0.001147,0.000000,-0.400000,0.160151,1.458312,-0.042350,0.000000
500511.000000,0.330000,0.757486,-2.976252,0.000842,0.000000,-0.400000,0.160137,1.458312,-0.035020,0.000000
500512.000000,0.330000,0.757511,-2.976252,-0.002237,0.000000,-0.400000,0.160137,1.458312,-0.022098,0.000000
500513.000000,0.330000,0.757527,-2.976252,-0.013010,0.000000,-0.400000,0.160156,1.458312,-0.005308,0.000000
500516.000000,0.330000,0.757527,-2.976252,-0.028588,0.000000,-0.400000,0.160192,1.458312,0.008692,0.000000
500517.000000,0.330000,0.757455,-2.976252,-0.065597,0.000000,-0.400000,0.160326,1.458312,0.011565,0.000000
500518.000000,0.330000,0.757412,-2.976252,-0.073435,0.000000,-0.400000,0.160365,1.458312,0.004618,0.000000
500519.000000,0.330000,0.757365,-2.976252,-0.077360,0.000000,-0.400000,0.160397,1.458312,-0.004092,0.000000
500520.000000,0.330000,0.757319,-2.976252,-0.077895,0.000000,-0.400000,0.160421,1.458312,-0.012570,0.000000
500521.000000,0.330000,0.757274,-2.976252,-0.076980,0.000000,-0.400000,0.160440,1.458312,-0.019132,0.000000
500522.000000,0.330000,0.757231,-2.976252,-0.075006,0.000000,-0.400000,0.160455,1.458312,-0.023758,0.000000
500523.000000,0.330000,0.757193,-2.976252,-0.071247,0.000000,-0.400000,0.160466,1.458312,-0.028497,0.000000
500526.000000,0.330000,0.757163,-2.976252,-0.065371,0.000000,-0.400000,0.160471,1.458312,-0.034666,0.000000
500527.000000,0.330000,0.757132,-2.976252,-0.034705,0.000000,-0.400000,0.160480,1.458312,-0.033487,0.000000
500528.000000,0.330000,0.757142,-2.976252,-0.026024,0.000000,-0.400000,0.160493,1.458312,-0.026497,0.000000
500529.000000,0.330000,0.757155,-2.976252,-0.022992,0.000000,-0.400000,0.160512,1.458312,-0.019830,0.000000
500530.000000,0.330000,0.757166,-2.976252,-0.024630,0.000000,-0.400000,0.160537,1.458312,-0.013931,0.000000
500531.000000,0.330000,0.757174,-2.976252,-0.027354,0.000000,-0.400000,0.160566,1.458312,-0.009634,0.000000
500532.000000,0.330000,0.757180,-2.976252,-0.028013,0.000000,-0.400000,0.160597,1.458312,-0.007770,0.000000
500533.000000,0.330000,0.757188,-2.976252,-0.026885,0.000000,-0.400000,0.160628,1.458312,-0.008466,0.000000
500536.000000,0.330000,0.757195,-2.976252,-0.027526,0.000000,-0.400000,0.160656,1.458312,-0.011550,0.000000
500537.000000,0.330000,0.757186,-2.976252,-0.042588,0.000000,-0.400000,0.160705,1.458312,-0.032061,0.000000
500538.000000,0.330000,0.757172,-2.976252,-0.048263,0.000000,-0.400000,0.160704,1.458312,-0.042282,0.000000
500539.000000,0.330000,0.757151,-2.976252,-0.055507,0.000000,-0.400000,0.160695,1.458312,-0.051249,0.000000
500540.000000,0.330000,0.757125,-2.976252,-0.061688,0.000000,-0.400000,0.160680,1.458312,-0.056283,0.000000
500541.000000,0.330000,0.757096,-2.976252,-0.063239,0.000000,-0.400000,0.160666,1.458312,-0.057547,0.000000
500542.000000,0.330000,0.757070,-2.976252,-0.060595,0.000000,-0.400000,0.160654,1.458312,-0.054267,0.000000
500543.000000,0.330000,0.757048,-2.976252,-0.055448,0.000000,-0.400000,0.160653,1.458312,-0.044705,0.000000
500546.000000,0.330000,0.757033,-2.976252,-0.048652,0.000000,-0.400000,0.160664,1.458312,-0.032385,0.000000
500547.000000,0.330000,0.756994,-2.976252,-0.049852,0.000000,-0.400000,0.160732,1.458312,-0.016983,0.000000
500549.000000,0.330000,0.756950,-2.976252,-0.055674,0.000000,-0.400000,0.160788,1.458312,-0.011015,0.000000
500550.000000,0.330000,0.756929,-2.976252,-0.054723,0.000000,-0.400000,0.160820,1.458312,-0.006643,0.000000
500551.000000,0.330000,0.756910,-2.976252,-0.052436,0.000000,-0.400000,0.160857,1.458312,-0.002152,0.000000
500552.000000,0.330000,0.756897,-2.976252,-0.047132,0.000000,-0.400000,0.160893,1.458312,-0.001053,0.000000
500553.000000,0.330000,0.756894,-2.976252,-0.038002,0.000000,-0.400000,0.160924,1.458312,-0.005342,0.000000
500556.000000,0.330000,0.756904,-2.976252,-0.025727,0.000000,-0.400000,0.160947,1.458312,-0.012476,0.000000
500557.000000,0.330000,0.757020,-2.976252,0.015490,0.000000,-0.400000,0.160968,1.458312,-0.034114,0.000000
500558.000000,0.330000,0.757084,-2.976252,0.025636,0.000000,-0.400000,0.160965,1.458312,-0.036393,0.000000
500559.000000,0.330000,0.757154,-2.976252,0.030549,0.000000,-0.400000,0.160966,1.458312,-0.033034,0.000000
500560.000000,0.330000,0.757225,-2.976252,0.031198,0.000000,-0.400000,0.160972,1.458312,-0.026835,0.000000
500561.000000,0.330000,0.757293,-2.976252,0.028895,0.000000,-0.400000,0.160984,1.458312,-0.020439,0.000000
500562.000000,0.330000,0.757355,-2.976252,0.021949,0.000000,-0.400000,0.161001,1.458312,-0.014786,0.000000
500563.000000,0.330000,0.757406,-2.976252,0.011553,0.000000,-0.400000,0.161022,1.458312,-0.010485,0.000000
500566.000000,0.330000,0.757448,-2.976252,0.003117,0.000000,-0.400000,0.161044,1.458312,-0.007735,0.000000
500567.000000,0.330000,0.757541,-2.976252,-0.014016,0.000000,-0.400000,0.161107,1.458312,-0.008269,0.000000
500568.000000,0.330000,0.757559,-2.976252,-0.019350,0.000000,-0.400000,0.161122,1.458312,-0.010792,0.000000
500569.000000,0.330000,0.757575,-2.976252,-0.020962,0.000000,-0.400000,0.161135,1.458312,-0.012864,0.000000
500570.000000,0.330000,0.757589,-2.976252,-0.020758,0.000000,-0.400000,0.161148,1.458312,-0.012637,0.000000
500571.000000,0.330000,0.757603,-2.976252,-0.019708,0.000000,-0.400000,0.161163,1.458312,-0.010703,0.000000
500572.000000,0.330000,0.757620,-2.976252,-0.016020,0.000000,-0.400000,0.161178,1.458312,-0.009470,0.000000
500573.000000,0.330000,0.757640,-2.976252,-0.010614,0.000000,-0.400000,0.161192,1.458312,-0.010533,0.000000
500576.000000,0.330000,0.757662,-2.976252,-0.007557,0.000000,-0.400000,0.161202,1.458312,-0.014337,0.000000
500577.000000,0.330000,0.757725,-2.976252,-0.008244,0.000000,-0.400000,0.161176,1.458312,-0.046073,0.000000
500578.000000,0.330000,0.757747,-2.976252,-0.008180,0.000000,-0.400000,0.161143,1.458312,-0.058137,0.000000
500579.000000,0.330000,0.757768,-2.976252,-0.010766,0.000000,-0.400000,0.161104,1.458312,-0.063855,0.000000
500580.000000,0.330000,0.757784,-2.976252,-0.015458,0.000000,-0.400000,0.161068,1.458312,-0.061177,0.000000
500581.000000,0.330000,0.757796,-2.976252,-0.020271,0.000000,-0.400000,0.161039,1.458312,-0.053302,0.000000
500582.000000,0.330000,0.757804,-2.976252,-0.024472,0.000000,-0.400000,0.161019,1.458312,-0.044234,0.000000
500583.000000,0.330000,0.757808,-2.976252,-0.027742,0.000000,-0.400000,0.161010,1.458312,-0.033249,0.000000
500586.000000,0.330000,0.757812,-2.976252,-0.028305,0.000000,-0.400000,0.161014,1.458312,-0.019048,0.000000
500588.000000,0.330000,0.757906,-2.976252,0.009457,0.000000,-0.400000,0.161113,1.458312,0.011225,0.000000
500589.000000,0.330000,0.757958,-2.976252,0.019094,0.000000,-0.400000,0.161145,1.458312,0.014459,0.000000
500590.000000,0.330000,0.758011,-2.976252,0.021547,0.000000,-0.400000,0.161175,1.458312,0.013557,0.000000
500591.000000,0.330000,0.758060,-2.976252,0.016952,0.000000,-0.400000,0.161199,1.458312,0.009405,0.000000
500592.000000,0.330000,0.758098,-2.976252,0.006219,0.000000,-0.400000,0.161215,1.458312,0.003303,0.000000
500593.000000,0.330000,0.758121,-2.976252,-0.008780,0.000000,-0.400000,0.161222,1.458312,-0.005249,0.000000
500596.000000,0.330000,0.758131,-2.976252,-0.021903,0.000000,-0.400000,0.161218,1.458312,-0.016227,0.000000
500597.000000,0.330000,0.758169,-2.976252,-0.009906,0.000000,-0.400000,0.161134,1.458312,-0.051064,0.000000
500598.000000,0.330000,0.758206,-2.976252,0.003327,0.000000,-0.400000,0.161089,1.458312,-0.057091,0.000000
500599.000000,0.330000,0.758253,-2.976252,0.012343,0.000000,-0.400000,0.161046,1.458312,-0.055807,0.000000
500600.000000,0.330000,0.758303,-2.976252,0.015697,0.000000,-0.400000,0.161009,1.458312,-0.050153,0.000000
500601.000000,0.330000,0.758354,-2.976252,0.014965,0.000000,-0.400000,0.160978,1.458312,-0.045316,0.000000
500602.000000,0.330000,0.758399,-2.976252,0.009079,0.000000,-0.400000,0.160949,1.458312,-0.042880,0.000000
500603.000000,0.330000,0.758433,-2.976252,-0.002151,0.000000,-0.400000,0.160923,1.458312,-0.041120,0.000000
500606.000000,0.330000,0.758458,-2.976252,-0.012075,0.000000,-0.400000,0.160899,1.458312,-0.039524,0.000000
500607.000000,0.330000,0.758544,-2.976252,0.001083,0.000000,-0.400000,0.160837,1.458312,-0.041629,0.000000
500608.000000,0.330000,0.758586,-2.976252,0.009507,0.000000,-0.400000,0.160823,1.458312,-0.038993,0.000000
500609.000000,0.330000,0.758634,-2.976252,0.016456,0.000000,-0.400000,0.160815,1.458312,-0.034229,0.000000
500610.000000,0.330000,0.758685,-2.976252,0.021267,0.000000,-0.400000,0.160814,1.458312,-0.029912,0.000000
500611.000000,0.330000,0.758738,-2.976252,0.023830,0.000000,-0.400000,0.160818,1.458312,-0.027370,0.000000
500612.000000,0.330000,0.758790,-2.976252,0.024034,0.000000,-0.400000,0.160826,1.458312,-0.025444,0.000000
500613.000000,0.330000,0.758839,-2.976252,0.020683,0.000000,-0.400000,0.160839,1.458312,-0.022888,0.000000
500616.000000,0.330000,0.758880,-2.976252,0.013031,0.000000,-0.400000,0.160857,1.458312,-0.020273,0.000000
500617.000000,0.330000,0.758923,-2.976252,-0.028683,0.000000,-0.400000,0.160941,1.458312,-0.009374,0.000000
500618.000000,0.330000,0.758906,-2.976252,-0.044016,0.000000,-0.400000,0.160981,1.458312,-0.005527,0.000000
500619.000000,0.330000,0.758876,-2.976252,-0.056072,0.000000,-0.400000,0.161022,1.458312,-0.005105,0.000000
500620.000000,0.330000,0.758839,-2.976252,-0.062795,0.000000,-0.400000,0.161061,1.458312,-0.007993,0.000000
