I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2778.000000,0.330000,0.919449,0.000000,-0.058934,0.000000,-0.400000,-0.334601,0.000000,0.047152,0.000000
2779.000000,0.330000,0.919286,0.000000,-0.043396,0.000000,-0.400000,-0.334585,0.000000,0.013717,0.000000
2782.000000,0.330000,0.919175,0.000000,-0.026538,0.000000,-0.400000,-0.334593,0.000000,-0.022074,0.000000
2783.000000,0.330000,0.919230,0.000000,0.059719,0.000000,-0.400000,-0.334749,0.000000,-0.132740,0.000000
2784.000000,0.330000,0.919387,0.000000,0.090905,0.000000,-0.400000,-0.334836,0.000000,-0.162643,0.000000
2785.000000,0.330000,0.919603,0.000000,0.114825,0.000000,-0.400000,-0.334938,0.000000,-0.192561,0.000000
2786.000000,0.330000,0.919867,0.000000,0.131218,0.000000,-0.400000,-0.335061,0.000000,-0.224762,0.000000
2787.000000,0.330000,0.920170,0.000000,0.141747,0.000000,-0.400000,-0.335203,0.000000,-0.254804,0.000000
2788.000000,0.330000,0.920504,0.000000,0.147564,0.000000,-0.400000,-0.335360,0.000000,-0.278319,0.000000
2789.000000,0.330000,0.920857,0.000000,0.148304,0.000000,-0.400000,-0.335528,0.000000,-0.295610,0.000000
2792.000000,0.330000,0.921222,0.000000,0.144645,0.000000,-0.400000,-0.335704,0.000000,-0.307329,0.000000
2793.000000,0.330000,0.922307,0.000000,0.122067,0.000000,-0.400000,-0.336250,0.000000,-0.314911,0.000000
2794.000000,0.330000,0.922643,0.000000,0.110664,0.000000,-0.400000,-0.336434,0.000000,-0.311031,0.000000
2795.000000,0.330000,0.922953,0.000000,0.095558,0.000000,-0.400000,-0.336611,0.000000,-0.299743,0.000000
2796.000000,0.330000,0.923229,0.000000,0.076498,0.000000,-0.400000,-0.336778,0.000000,-0.282311,0.000000
2797.000000,0.330000,0.923465,0.000000,0.056939,0.000000,-0.400000,-0.336930,0.000000,-0.260288,0.000000
2798.000000,0.330000,0.923661,0.000000,0.040160,0.000000,-0.400000,-0.337062,0.000000,-0.231251,0.000000
2799.000000,0.330000,0.923816,0.000000,0.024894,0.000000,-0.400000,-0.337167,0.000000,-0.196472,0.000000
2802.000000,0.330000,0.923925,0.000000,0.008377,0.000000,-0.400000,-0.337250,0.000000,-0.163072,0.000000
2803.000000,0.330000,0.923964,0.000000,-0.038544,0.000000,-0.400000,-0.337364,0.000000,-0.059618,0.000000
2804.000000,0.330000,0.923885,0.000000,-0.050717,0.000000,-0.400000,-0.337349,0.000000,-0.019888,0.000000
2805.000000,0.330000,0.923760,0.000000,-0.063448,0.000000,-0.400000,-0.337307,0.000000,0.017727,0.000000
2806.000000,0.330000,0.923593,0.000000,-0.076206,0.000000,-0.400000,-0.337239,0.000000,0.052189,0.000000
2807.000000,0.330000,0.923385,0.000000,-0.089115,0.000000,-0.400000,-0.337148,0.000000,0.084105,0.000000
2808.000000,0.330000,0.923136,0.000000,-0.104072,0.000000,-0.400000,-0.337037,0.000000,0.111975,0.000000
2809.000000,0.330000,0.922849,0.000000,-0.121662,0.000000,-0.400000,-0.336911,0.000000,0.132428,0.000000
2812.000000,0.330000,0.922526,0.000000,-0.139035,0.000000,-0.400000,-0.336775,0.000000,0.145936,0.000000
2813.000000,0.330000,0.921439,0.000000,-0.171216,0.000000,-0.400000,-0.336325,0.000000,0.167986,0.000000
2814.000000,0.330000,0.921065,0.000000,-0.175346,0.000000,-0.400000,-0.336168,0.000000,0.165748,0.000000
2815.000000,0.330000,0.920701,0.000000,-0.174704,0.000000,-0.400000,-0.336018,0.000000,0.156058,0.000000
2816.000000,0.330000,0.920355,0.000000,-0.169703,0.000000,-0.400000,-0.335875,0.000000,0.141695,0.000000
2817.000000,0.330000,0.920036,0.000000,-0.161794,0.000000,-0.400000,-0.335739,0.000000,0.126960,0.000000
2818.000000,0.330000,0.919749,0.000000,-0.151065,0.000000,-0.400000,-0.335609,0.000000,0.111986,0.000000
2819.000000,0.330000,0.919504,0.000000,-0.136462,0.000000,-0.400000,-0.335487,0.000000,0.093698,0.000000
2822.000000,0.330000,0.919307,0.000000,-0.118381,0.000000,-0.400000,-0.335375,0.000000,0.070971,0.000000
2823.000000,0.330000,0.919041,0.000000,-0.055466,0.000000,-0.400000,-0.335135,0.000000,-0.022095,0.000000
2824.000000,0.330000,0.919062,0.000000,-0.037100,0.000000,-0.400000,-0.335096,0.000000,-0.057858,0.000000
2825.000000,0.330000,0.919133,0.000000,-0.022602,0.000000,-0.400000,-0.335080,0.000000,-0.094654,0.000000
2826.000000,0.330000,0.919252,0.000000,-0.010428,0.000000,-0.400000,-0.335090,0.000000,-0.131673,0.000000
2827.000000,0.330000,0.919416,0.000000,0.001703,0.000000,-0.400000,-0.335121,0.000000,-0.163477,0.000000
2828.000000,0.330000,0.919623,0.000000,0.013299,0.000000,-0.400000,-0.335165,0.000000,-0.186287,0.000000
2829.000000,0.330000,0.919870,0.000000,0.024373,0.000000,-0.400000,-0.335221,0.000000,-0.203762,0.000000
2832.000000,0.330000,0.920155,0.000000,0.038515,0.000000,-0.400000,-0.335287,0.000000,-0.219830,0.000000
2833.000000,0.330000,0.921247,0.000000,0.106889,0.000000,-0.400000,-0.335515,0.000000,-0.239505,0.000000
2834.000000,0.330000,0.921675,0.000000,0.128646,0.000000,-0.400000,-0.335592,0.000000,-0.240208,0.000000
2835.000000,0.330000,0.922119,0.000000,0.143698,0.000000,-0.400000,-0.335675,0.000000,-0.242871,0.000000
2836.000000,0.330000,0.922564,0.000000,0.148963,0.000000,-0.400000,-0.335768,0.000000,-0.248690,0.000000
2837.000000,0.330000,0.922994,0.000000,0.144263,0.000000,-0.400000,-0.335875,0.000000,-0.257579,0.000000
2838.000000,0.330000,0.923399,0.000000,0.134517,0.000000,-0.400000,-0.335999,0.000000,-0.264738,0.000000
2839.000000,0.330000,0.923776,0.000000,0.125480,0.000000,-0.400000,-0.336132,0.000000,-0.264740,0.000000
2842.000000,0.330000,0.924119,0.000000,0.117069,0.000000,-0.400000,-0.336271,0.000000,-0.257598,0.000000
2843.000000,0.330000,0.924877,0.000000,0.067241,0.000000,-0.400000,-0.336658,0.000000,-0.188650,0.000000
2844.000000,0.330000,0.925019,0.000000,0.045971,0.000000,-0.400000,-0.336759,0.000000,-0.155122,0.000000
2845.000000,0.330000,0.925101,0.000000,0.021784,0.000000,-0.400000,-0.336844,0.000000,-0.121179,0.000000
2846.000000,0.330000,0.925115,0.000000,-0.007620,0.000000,-0.400000,-0.336913,0.000000,-0.086440,0.000000
2847.000000,0.330000,0.925059,0.000000,-0.039469,0.000000,-0.400000,-0.336961,0.000000,-0.051636,0.000000
2848.000000,0.330000,0.924939,0.000000,-0.065883,0.000000,-0.400000,-0.336991,0.000000,-0.019247,0.000000
2849.000000,0.330000,0.924767,0.000000,-0.083258,0.000000,-0.400000,-0.337003,0.000000,0.010977,0.000000
2851.000000,0.330000,0.924548,0.000000,-0.096052,0.000000,-0.400000,-0.336997,0.000000,0.041311,0.000000
2853.000000,0.330000,0.923665,0.000000,-0.122360,0.000000,-0.400000,-0.336896,0.000000,0.101757,0.000000
2854.000000,0.330000,0.923325,0.000000,-0.122689,0.000000,-0.400000,-0.336846,0.000000,0.113030,0.000000
2855.000000,0.330000,0.922975,0.000000,-0.121114,0.000000,-0.400000,-0.336788,0.000000,0.121562,0.000000
2856.000000,0.330000,0.922620,0.000000,-0.119792,0.000000,-0.400000,-0.336724,0.000000,0.125840,0.000000
2857.000000,0.330000,0.922266,0.000000,-0.118962,0.000000,-0.400000,-0.336655,0.000000,0.128087,0.000000
2858.000000,0.330000,0.921919,0.000000,-0.117475,0.000000,-0.400000,-0.336581,0.000000,0.128596,0.000000
2859.000000,0.330000,0.921585,0.000000,-0.115234,0.000000,-0.400000,-0.336503,0.000000,0.124545,0.000000
2862.000000,0.330000,0.921272,0.000000,-0.112262,0.000000,-0.400000,-0.336424,0.000000,0.115485,0.000000
2863.000000,0.330000,0.920532,0.000000,-0.090829,0.000000,-0.400000,-0.336228,0.000000,0.050322,0.000000
2864.000000,0.330000,0.920366,0.000000,-0.086550,0.000000,-0.400000,-0.336192,0.000000,0.017325,0.000000
2865.000000,0.330000,0.920239,0.000000,-0.086247,0.000000,-0.400000,-0.336174,0.000000,-0.017124,0.000000
2866.000000,0.330000,0.920154,0.000000,-0.086572,0.000000,-0.400000,-0.336173,0.000000,-0.051368,0.000000
2867.000000,0.330000,0.920115,0.000000,-0.084373,0.000000,-0.400000,-0.336186,0.000000,-0.082546,0.000000
2868.000000,0.330000,0.920124,0.000000,-0.078781,0.000000,-0.400000,-0.336211,0.000000,-0.109318,0.000000
2869.000000,0.330000,0.920187,0.000000,-0.070127,0.000000,-0.400000,-0.336241,0.000000,-0.133035,0.000000
2872.000000,0.330000,0.920305,0.000000,-0.057963,0.000000,-0.400000,-0.336275,0.000000,-0.155166,0.000000
2873.000000,0.330000,0.921030,0.000000,0.017302,0.000000,-0.400000,-0.336412,0.000000,-0.219216,0.000000
2874.000000,0.330000,0.921389,0.000000,0.040832,0.000000,-0.400000,-0.336472,0.000000,-0.238161,0.000000
2875.000000,0.330000,0.921786,0.000000,0.055246,0.000000,-0.400000,-0.336537,0.000000,-0.253905,0.000000
2876.000000,0.330000,0.922212,0.000000,0.063175,0.000000,-0.400000,-0.336609,0.000000,-0.266597,0.000000
2877.000000,0.330000,0.922655,0.000000,0.066395,0.000000,-0.400000,-0.336688,0.000000,-0.278174,0.000000
2878.000000,0.330000,0.923105,0.000000,0.063527,0.000000,-0.400000,-0.336775,0.000000,-0.288155,0.000000
2879.000000,0.330000,0.923551,0.000000,0.056033,0.000000,-0.400000,-0.336869,0.000000,-0.293316,0.000000
2882.000000,0.330000,0.923986,0.000000,0.049191,0.000000,-0.400000,-0.336965,0.000000,-0.291793,0.000000
2883.000000,0.330000,0.925205,0.000000,0.050630,0.000000,-0.400000,-0.337226,0.000000,-0.246122,0.000000
2884.000000,0.330000,0.925566,0.000000,0.051368,0.000000,-0.400000,-0.337296,0.000000,-0.222886,0.000000
2885.000000,0.330000,0.925891,0.000000,0.047506,0.000000,-0.400000,-0.337361,0.000000,-0.200794,0.000000
2886.000000,0.330000,0.926174,0.000000,0.041523,0.000000,-0.400000,-0.337425,0.000000,-0.181130,0.000000
2887.000000,0.330000,0.926409,0.000000,0.035315,0.000000,-0.400000,-0.337491,0.000000,-0.163101,0.000000
2888.000000,0.330000,0.926593,0.000000,0.026660,0.000000,-0.400000,-0.337560,0.000000,-0.145956,0.000000
2889.000000,0.330000,0.926720,0.000000,0.014610,0.000000,-0.400000,-0.337631,0.000000,-0.127438,0.000000
2892.000000,0.330000,0.926786,0.000000,0.001339,0.000000,-0.400000,-0.337700,0.000000,-0.103515,0.000000
2893.000000,0.330000,0.926612,0.000000,-0.049397,0.000000,-0.400000,-0.337826,0.000000,-0.002764,0.000000
2894.000000,0.330000,0.926430,0.000000,-0.067425,0.000000,-0.400000,-0.337839,0.000000,0.028532,0.000000
2895.000000,0.330000,0.926194,0.000000,-0.080714,0.000000,-0.400000,-0.337843,0.000000,0.053342,0.000000
2896.000000,0.330000,0.925917,0.000000,-0.086894,0.000000,-0.400000,-0.337841,0.000000,0.072470,0.000000
2897.000000,0.330000,0.925612,0.000000,-0.084503,0.000000,-0.400000,-0.337834,0.000000,0.089477,0.000000
2898.000000,0.330000,0.925287,0.000000,-0.076906,0.000000,-0.400000,-0.337819,0.000000,0.106505,0.000000
2899.000000,0.330000,0.924947,0.000000,-0.071465,0.000000,-0.400000,-0.337795,0.000000,0.122376,0.000000
2902.000000,0.330000,0.924592,0.000000,-0.071707,0.000000,-0.400000,-0.337764,0.000000,0.134438,0.000000
