model,validation,group,value,count,total,coverage,direction_p50,direction_p90,direction_p99,direction_mean,distance_p50,distance_p90,distance_p99,distance_mean,relative_distance_p50,relative_distance_p90,catastrophic_rate
kb8,2_to_base,image_region,edge,222361,223700,0.9940143048725972,2.5449955338159773,6.743359940391715,17.88279857171355,3.455294471974038,0.08010891156758104,0.3892267356271448,0.8755377967881115,0.14982660875579565,0.07731754058140243,0.1837188198040356,0.003917053799901961
kb8,2_to_base,pose_change,low,119661,120068,0.9966102541892927,2.4609264985555055,6.481061005579329,15.497460426059748,3.2554821319786726,0.06249721163506472,0.2971971171439667,0.7192648910264167,0.11321597772311429,0.0710696621664294,0.16789103287752893,0.002632436633489608
kb8,2_to_base,pose_change,high,119073,120061,0.9917708498180092,2.607154832694033,6.8310342262186365,19.52079096930161,3.573251666908158,0.10707968328347262,0.4448845798596657,0.9595750688201717,0.18251597139219977,0.08281533593195123,0.19927899981433525,0.004786979415988511
double_sphere_lut,2_to_base,overall,all,238700,240129,0.9940490319786448,2.796074584776264,7.125006242741682,17.247064222840933,3.662959302431936,0.07891683412980399,0.3817493039847126,0.9024787157570193,0.14930745503367368,0.0774673676149931,0.1843598384132837,0.0035609551738583997
double_sphere_lut,2_to_base,pair_type,same,205905,206776,0.9957877123070376,2.832383336624065,7.309133430856827,16.907890103854122,3.7005472619500797,0.0716413370875677,0.34236646115326896,0.8620444859103698,0.13458313083505286,0.07876984921710661,0.18661345435212376,0.0028605424831839926
double_sphere_lut,2_to_base,pair_type,cross,32795,33353,0.9832698707762421,2.562974128450769,5.941183679461987,22.92770205362503,3.426961473354838,0.1803741328909485,0.5104164155416426,1.091118833438869,0.2417548395165835,0.06988238163872827,0.16903806850489672,0.007958530263759719
double_sphere_lut,2_to_base,distance_m,0.5,86526,86548,0.9997458057956279,2.765298796877163,7.598790763634192,13.85571533725019,3.6110652869872286,0.038736481723559646,0.0868691767040225,0.12809959939265508,0.04378931509915557,0.07747296344711929,0.173738353408045,0.0019184984860042067
double_sphere_lut,2_to_base,distance_m,1.0,31746,31794,0.9984902811851293,3.245910207416629,8.224719439069613,22.46392913672546,4.281558018792031,0.09439370962532517,0.18439866323900744,0.2945111252065086,0.10277273402706914,0.09439370962532517,0.18439866323900744,0.005481005481005481
double_sphere_lut,2_to_base,distance_m,1.5,24125,24207,0.9966125500888173,3.0862820101487345,6.867288704513955,19.816692242751575,3.9541155682235143,0.08129475139711562,0.2719006392383285,0.6171761411176311,0.12107867378876493,0.05419650093141041,0.18126709282555234,0.005927461139896373
double_sphere_lut,2_to_base,distance_m,2.0,27286,27474,0.9931571667758609,3.559362267373804,6.982033850678594,18.42961553166033,4.239374130840748,0.11885601825872161,0.4043016952469791,0.953524919229722,0.17655633893026942,0.059428009129360804,0.20215084762348956,0.00513083632632119
double_sphere_lut,2_to_base,distance_m,2.5,26611,27000,0.9855925925925926,2.918947793599135,6.403630341276632,16.500796177731576,3.5395367588026594,0.22235422438104724,0.5092838902923846,0.893403854902762,0.2603711933206247,0.0889416897524189,0.20371355611695385,0.0024050204802525273
double_sphere_lut,2_to_base,distance_m,3.0,20278,20522,0.9881103206315174,2.320743137572801,5.8626726241443174,17.856313876667052,3.1148947740091386,0.2118334923916021,0.5458438949780353,1.1198841955472043,0.2657319351627053,0.07061116413053403,0.18194796499267843,0.002317782818818424
double_sphere_lut,2_to_base,distance_m,3.5,22128,22584,0.9798087141339001,1.6632042603312718,4.886749449049225,19.842494597538206,2.600865874489626,0.31835420077428367,0.7585821548731508,1.7059381542432128,0.38559123047520205,0.09095834307836675,0.21673775853518595,0.005242227042660882
double_sphere_lut,2_to_base,beacon_camera,Front,88465,88939,0.9946705045030864,2.7811902717561368,6.843525721812119,15.481847759808963,3.4904714140309894,0.10357214712636309,0.4362699373612967,0.9212202704941425,0.17927723314153773,0.07935018583060925,0.1881992526305436,0.001763409257898604
double_sphere_lut,2_to_base,beacon_camera,Center,99218,99728,0.9948860901652494,2.82759972074519,7.570570605847931,18.291970346468567,3.823078123339901,0.05208271717556795,0.18677241426837746,0.5595436720879006,0.08460982693019024,0.07333824259734784,0.16616378177541777,0.005019250539216674
double_sphere_lut,2_to_base,beacon_camera,Back,51017,51462,0.9913528428743539,2.7626392375273947,6.818641898612138,18.434541388142442,3.650658929508071,0.13998264196052768,0.5209036452638256,1.1591083737879484,0.22316308834922005,0.08371324349464095,0.2137307490848267,0.0038418566360232864
double_sphere_lut,2_to_base,log_id,0,86526,86548,0.9997458057956279,2.765298796877163,7.598790763634192,13.85571533725019,3.6110652869872286,0.038736481723559646,0.0868691767040225,0.12809959939265508,0.04378931509915557,0.07747296344711929,0.173738353408045,0.0019184984860042067
double_sphere_lut,2_to_base,log_id,2,31746,31794,0.9984902811851293,3.245910207416629,8.224719439069613,22.46392913672546,4.281558018792031,0.09439370962532517,0.18439866323900744,0.2945111252065086,0.10277273402706914,0.09439370962532517,0.18439866323900744,0.005481005481005481
double_sphere_lut,2_to_base,log_id,4,24125,24207,0.9966125500888173,3.0862820101487345,6.867288704513955,19.816692242751575,3.9541155682235143,0.08129475139711562,0.2719006392383285,0.6171761411176311,0.12107867378876493,0.05419650093141041,0.18126709282555234,0.005927461139896373
double_sphere_lut,2_to_base,log_id,6,27286,27474,0.9931571667758609,3.559362267373804,6.982033850678594,18.42961553166033,4.239374130840748,0.11885601825872161,0.4043016952469791,0.953524919229722,0.17655633893026942,0.059428009129360804,0.20215084762348956,0.00513083632632119
double_sphere_lut,2_to_base,log_id,8,26611,27000,0.9855925925925926,2.918947793599135,6.403630341276632,16.500796177731576,3.5395367588026594,0.22235422438104724,0.5092838902923846,0.893403854902762,0.2603711933206247,0.0889416897524189,0.20371355611695385,0.0024050204802525273
double_sphere_lut,2_to_base,log_id,10,20278,20522,0.9881103206315174,2.320743137572801,5.8626726241443174,17.856313876667052,3.1148947740091386,0.2118334923916021,0.5458438949780353,1.1198841955472043,0.2657319351627053,0.07061116413053403,0.18194796499267843,0.002317782818818424
double_sphere_lut,2_to_base,log_id,12,22128,22584,0.9798087141339001,1.6632042603312718,4.886749449049225,19.842494597538206,2.600865874489626,0.31835420077428367,0.7585821548731508,1.7059381542432128,0.38559123047520205,0.09095834307836675,0.21673775853518595,0.005242227042660882
double_sphere_lut,2_to_base,image_region,center,16373,16429,0.9965913932680017,2.755184178060602,5.987488344758333,10.601995034656603,3.18813122324608,0.07051549442082083,0.29401766932432083,0.6120457411871448,0.11923374253910872,0.07050563977473912,0.16837307660404613,0.0010382947535576865
double_sphere_lut,2_to_base,image_region,edge,222327,223700,0.9938623156012517,2.8000506839875188,7.212210206203156,17.679863783476797,3.6979274355894467,0.07966952473882793,0.3886110000127508,0.9186593383367869,0.15152219680895745,0.07803833044714537,0.1853544954222388,0.0037467334151947357
double_sphere_lut,2_to_base,pose_change,low,119660,120068,0.9966019255755072,2.715229072593577,6.955504771607582,15.045783948433503,3.494451405319125,0.06239630340454855,0.29462340463410475,0.742442090610225,0.11425550019056913,0.07353542697512586,0.16948988862506528,0.002339963229149256
double_sphere_lut,2_to_base,pose_change,high,119040,120061,0.9914959895386511,2.878173244481072,7.300778527145517,19.7010984844221,3.832344844842208,0.1056822455130858,0.44727959940030576,1.024279108248067,0.1845419721415861,0.08185109159027928,0.20331012368681153,0.004788306451612903
pinhole_k1,primary_two_fold,overall,all,416665,419967,0.9921374774684678,3.102156620876091,8.855583199104595,22.763840508108192,4.346236896951747,0.11030707005813328,0.5726224896090938,1.373731656363491,0.2234455101853817,0.09012805188753308,0.2628299466284699,0.004917619670478682
pinhole_k1,primary_two_fold,pair_type,same,351187,353253,0.9941515004826569,3.214178347239714,9.1965303510593,22.56113611761829,4.454098102464871,0.09836764488298044,0.5671858144469774,1.3256694173099788,0.21245730925390888,0.09415046674774405,0.2718485760169402,0.0040804471691719794
pinhole_k1,primary_two_fold,pair_type,cross,65478,66714,0.981473154060617,2.5738435666270094,7.139853199102217,26.44326207985772,3.767730327103287,0.1955078369168337,0.6015334832059175,1.67559458878415,0.28238001216346803,0.07369575824946611,0.19714229955083526,0.009407740004276246
pinhole_k1,primary_two_fold,distance_m,0.5,118421,118451,0.9997467307156546,3.4623876421739763,9.145787123656556,19.05241688083955,4.469079823581832,0.04411280703350884,0.11593645732098845,0.20479410935508122,0.05506451731335868,0.08822561406701768,0.2318729146419769,0.0021364453939757308
pinhole_k1,primary_two_fold,distance_m,1.0,53384,53500,0.9978317757009346,3.3484641329951517,9.731650593818305,27.7941454107467,4.835571446669891,0.07553378958716273,0.2350566516279653,0.5027252221248563,0.10565117093316934,0.07553378958716273,0.2350566516279653,0.008504420800239772
pinhole_k1,primary_two_fold,distance_m,1.5,41236,41391,0.9962552245657268,3.192932087874828,9.091269467465395,26.580537264114927,4.6483970575991105,0.10931279322421672,0.37795971064576994,0.742941371253769,0.1604523218755855,0.07287519548281114,0.25197314043051333,0.0073964497041420114
pinhole_k1,primary_two_fold,distance_m,2.0,54267,54676,0.9925195698295413,3.502998718528556,9.176907088368438,24.398272764933015,4.777858551541094,0.20196452351905725,0.6345143428332914,1.5162636076525124,0.28885843755030827,0.10098226175952862,0.3172571714166457,0.006707575506292959
pinhole_k1,primary_two_fold,distance_m,2.5,55076,55742,0.9880520971619245,3.0207033017580986,8.351107314441293,22.80918944069326,4.194439543969966,0.2630533414533218,0.7713124261616511,1.7596470774290085,0.3607888103599388,0.10522133658132873,0.30852497046466043,0.005011257171907909
pinhole_k1,primary_two_fold,distance_m,3.0,44106,44722,0.9862260185143777,2.44364572860873,7.932342625927425,20.558171683956044,3.6983082430370144,0.27951212065606423,0.7515480181330183,1.6672142492554411,0.36045307040497815,0.09317070688535475,0.25051600604433943,0.004081077404434771
pinhole_k1,primary_two_fold,distance_m,3.5,50175,51485,0.974555695833738,2.3252505068988456,7.5645002237923755,20.01065656990358,3.556708759268006,0.3607397279571871,0.9509774197965288,1.853486911259178,0.456008087084411,0.10306849370205347,0.27170783422757966,0.0043248629795715
pinhole_k1,primary_two_fold,beacon_camera,Front,166863,167973,0.9933917951099284,2.8984863946529607,8.876582352249363,21.00567429595641,4.155163905130581,0.12856865016280006,0.5568836667418451,1.404595468893807,0.23058543153269484,0.08307235822722271,0.2544673370199978,0.003230194830489683
pinhole_k1,primary_two_fold,beacon_camera,Center,149157,150215,0.9929567619745032,3.2272112321638944,8.628461895921625,24.69712583200691,4.45234300949608,0.07216512376354112,0.46954813290747077,1.0058910960119947,0.1590848935215903,0.0926575553782727,0.24717755801387117,0.006952405854234129
pinhole_k1,primary_two_fold,beacon_camera,Back,100645,101779,0.9888582124013795,3.269682504386218,9.16529846732963,23.642870414696752,4.505773319083796,0.1903770951588184,0.7241468545202225,1.766621883981906,0.3069911190476642,0.09922328718648228,0.3043776916887233,0.004699687018729196
pinhole_k1,primary_two_fold,log_id,0,86526,86548,0.9997458057956279,3.0601430845347988,7.820006606668562,16.193573272426136,3.8604263366962326,0.04595479312599959,0.1045002986273566,0.16381673910415265,0.05260520506754834,0.09190958625199919,0.2090005972547132,0.001745140189076116
pinhole_k1,primary_two_fold,log_id,1,31895,31903,0.9997492398833966,5.142912370767283,12.334119395213694,23.074906935655555,6.120258742103962,0.038329500762054214,0.1480468447509179,0.24440525323745954,0.06173623549429567,0.07665900152410843,0.2960936895018358,0.0031979934158959085
pinhole_k1,primary_two_fold,log_id,2,31743,31794,0.9983959237591998,3.6095387777705614,10.31022772363891,28.83924805533231,5.111142064986654,0.07533706999781753,0.2464132605239982,0.5148948714748922,0.10764971926853559,0.07533706999781753,0.2464132605239982,0.009230381501433387
pinhole_k1,primary_two_fold,log_id,3,21641,21706,0.9970054362848982,2.9978195505597847,8.747280373168804,25.15281670287843,4.43136470311696,0.07592607783570404,0.22387988061148079,0.4612806241313581,0.10271970197103586,0.07592607783570404,0.22387988061148079,0.007439582274386581
pinhole_k1,primary_two_fold,log_id,4,24122,24207,0.9964886189945057,2.8954524163944826,8.393935533039619,26.39808631792716,4.35543163343373,0.10994057656520406,0.36383230665798755,0.7226012554797384,0.157029965621461,0.07329371771013604,0.24255487110532506,0.007296244092529641
pinhole_k1,primary_two_fold,log_id,5,17114,17184,0.9959264432029795,3.7188110198524917,9.743630773368801,27.098928766714447,5.061328690280969,0.10844085726745667,0.40113187845315706,0.7673671483147237,0.16527609642051905,0.07229390484497111,0.26742125230210473,0.007537688442211055
pinhole_k1,primary_two_fold,log_id,6,27284,27474,0.9930843706777317,3.6347684871352834,8.700787585597142,23.014745374865278,4.742863754936204,0.1570948648133802,0.48063483154705494,0.899387087783371,0.21634265406732073,0.0785474324066901,0.24031741577352747,0.006120803401260812
pinhole_k1,primary_two_fold,log_id,7,26983,27202,0.9919491213881332,3.3428100083909267,9.614703325791979,25.24533856452089,4.813243721113336,0.2613998391049126,0.7770828764238047,1.7777135405599234,0.3621831470544343,0.1306999195524563,0.38854143821190235,0.007300893154949413
pinhole_k1,primary_two_fold,log_id,8,26612,27000,0.9856296296296296,3.1473498449168407,8.274890535571966,21.616026482913288,4.1913061889534236,0.2869707870721776,0.7537861685449054,1.1830228534363767,0.35687088360680386,0.11478831482887104,0.3015144674179622,0.004584398015932662
pinhole_k1,primary_two_fold,log_id,9,28464,28742,0.9903277433720687,2.8817407175391754,8.421243869410597,23.484364950876447,4.197369028360784,0.24072433218979028,0.7914178404479346,2.12461797924459,0.36445181860735404,0.0962897328759161,0.3165671361791738,0.005410342889263631
pinhole_k1,primary_two_fold,log_id,10,20278,20522,0.9881103206315174,2.561266172275621,8.067004435857891,20.158564624052836,3.7916597365219236,0.2568849278789691,0.697513320724372,1.2311550212922446,0.3220813658205543,0.0856283092929897,0.23250444024145733,0.004142420357037183
pinhole_k1,primary_two_fold,log_id,11,23828,24200,0.9846280991735538,2.339080247940568,7.7720071953503265,20.79223977089115,3.6188646646885596,0.3024582467148649,0.8083234312060663,1.9048190035766697,0.3931079900609688,0.10081941557162163,0.26944114373535544,0.004028873594090985
pinhole_k1,primary_two_fold,log_id,12,22161,22584,0.9812699256110521,2.2674568897111436,7.380367721650835,21.53823059482335,3.5509076203635543,0.3668530075450005,0.8565248566399459,1.645878711283377,0.4361048124706101,0.10481514501285728,0.24472138761141313,0.005550291051847841
pinhole_k1,primary_two_fold,log_id,13,28014,28901,0.9693090204491194,2.377808421303284,7.705338073239831,19.016726195242295,3.561297858977492,0.3548276433888473,1.0271117827632479,1.9664800973887469,0.47175294568070003,0.1013793266825278,0.293460509360928,0.003355465124580567
pinhole_k1,primary_two_fold,image_region,center,28700,28826,0.9956289460903351,2.687907935231613,6.5214649125104565,11.317452883732853,3.281935110715124,0.09266071329048409,0.4186248612211076,0.8889225003529896,0.16738831927777242,0.07537667994134013,0.2012449118145734,0.0014634146341463415
pinhole_k1,primary_two_fold,image_region,edge,387965,391141,0.9918801659759524,3.138533806651473,9.057798039750862,23.253464039530932,4.424969414743277,0.11183120172266969,0.5853766856353484,1.398148349568324,0.22759238265853876,0.09147980106161555,0.2670473722426636,0.005173147062234995
pinhole_k1,primary_two_fold,pose_change,low,208831,209990,0.9944806895566456,2.9531944463677493,8.30594022231891,20.723676008195714,4.074620235998238,0.08935567337531869,0.4860809790556826,1.1940632768846033,0.1856155862053697,0.08184428408379762,0.23310483184534192,0.0035962093750448927
pinhole_k1,primary_two_fold,pose_change,high,207834,209977,0.9897941203084147,3.265954192444875,9.423146367410718,24.586177003742147,4.619156529560379,0.1418807069966519,0.6461548525393269,1.537203134216514,0.2614569080060938,0.09973670302635561,0.2905858008743739,0.006245368900179952
double_sphere,primary_two_fold,overall,all,416520,419967,0.9917922122452478,2.589644139881643,7.1937637043602525,18.133938438211526,3.5959076079853083,0.09486967652999123,0.47269473019825725,1.361673882701132,0.19181844075729798,0.07752305485071864,0.21024849345691524,0.003790934408911937
double_sphere,primary_two_fold,pair_type,same,351043,353252,0.9937466737626397,2.6866070238589224,7.466011201284334,17.78384967874381,3.684167321563636,0.08435122558452157,0.4516577467203788,1.3237073669900792,0.17805126980574065,0.07924651518870644,0.21440133479290643,0.0029227188691983604
double_sphere,primary_two_fold,pair_type,cross,65477,66715,0.9814434534962152,2.1488291706552003,5.735624058806771,24.8165763855507,3.1227192420907666,0.18712661496833016,0.558864321027092,1.524235170027219,0.26562861826004747,0.06995786869648857,0.1840215805627661,0.008445713762084396
double_sphere,primary_two_fold,distance_m,0.5,118421,118451,0.9997467307156546,2.9809233149751937,8.677604075167968,16.79400601076948,4.081992532878311,0.03654004787724768,0.09595982413557635,0.17857936916386735,0.046121647758703706,0.07308009575449537,0.1919196482711527,0.0019168897408398848
double_sphere,primary_two_fold,distance_m,1.0,53389,53500,0.9979252336448599,2.9379785213487524,7.483139151663103,22.249276760391496,3.9430289362566584,0.07861275051554784,0.17733339607589932,0.31056991294699504,0.09131939824280152,0.07861275051554784,0.17733339607589932,0.005637865477907434
double_sphere,primary_two_fold,distance_m,1.5,41239,41391,0.9963277040902612,2.8481336964939428,6.738652462295168,20.165914972649226,3.7701963567629493,0.08389537837401528,0.2695490526691561,0.6109003640997657,0.12094616956930365,0.055930252249343525,0.17969936844610404,0.005189262591236451
double_sphere,primary_two_fold,distance_m,2.0,54266,54676,0.9925012802692224,3.18408309496834,6.822884958210047,19.186861752164866,3.9656959505706375,0.15850373110367422,0.5778935595530258,1.6028350262590332,0.25432978942245227,0.07925186555183711,0.2889467797765129,0.005141340802712564
double_sphere,primary_two_fold,distance_m,2.5,55051,55742,0.9876036023106455,2.5140529225638413,6.003988841734587,17.519762230940145,3.267097205640237,0.20690578674484783,0.5780511611000159,1.8117470976986212,0.2863163847439148,0.08276231469793913,0.23122046444000635,0.0033605202448638537
double_sphere,primary_two_fold,distance_m,3.0,44086,44722,0.985778811323286,1.7561434382574035,5.4365247134344585,17.40568839364965,2.703676441456241,0.24564730297736692,0.6203912191656213,1.6524144704189971,0.3147042101626792,0.08188243432578898,0.20679707305520711,0.0031075624914938984
double_sphere,primary_two_fold,distance_m,3.5,50068,51485,0.9724774206079441,1.7206412312956334,5.181532421531918,18.405830866824367,2.67888861924378,0.3284275451674743,0.864181781565612,1.9100637076800648,0.42210156980056984,0.09383644147642123,0.24690908044731774,0.004713589518255173
double_sphere,primary_two_fold,beacon_camera,Front,162572,163780,0.9926242520454268,2.5219345063059575,6.90261944414951,17.05715525065901,3.4195773843740014,0.1175467196997626,0.5084284478120331,1.41970078012436,0.21464775948448953,0.07710078437178125,0.21482841872384276,0.0022759146716531753
double_sphere,primary_two_fold,beacon_camera,Center,148871,149939,0.9928771033553645,2.628893114073203,7.673770232150572,20.838051808822655,3.8114673145198896,0.06188079321260065,0.2644517912833795,0.7049501583258747,0.10818923511861907,0.0740485994726697,0.178465795266565,0.0057499445828939144
double_sphere,primary_two_fold,beacon_camera,Back,105077,106248,0.9889786160680671,2.6431876854466014,6.973532682988887,17.3680632267876,3.563319772792333,0.1582009817236507,0.6483492173086781,1.7827228920282971,0.27498179209506723,0.08383220498340471,0.26169711065398477,0.003359441171712173
double_sphere,primary_two_fold,log_id,0,86526,86548,0.9997458057956279,2.5688349326913253,7.021521088583592,13.414746114646992,3.3725048715724064,0.03862358511181441,0.08823278579124472,0.12690807843295218,0.0440081458724511,0.07724717022362881,0.17646557158248943,0.001768254628666528
double_sphere,primary_two_fold,log_id,1,31895,31903,0.9997492398833966,5.1553308843572925,12.416286751325295,20.610517767105144,6.006718332600982,0.03045787774766262,0.1294210981117518,0.21981776861751876,0.05185523810859845,0.06091575549532524,0.2588421962235036,0.002320112870355855
double_sphere,primary_two_fold,log_id,2,31746,31794,0.9984902811851293,3.109677542017043,7.573729485106608,21.610665950936443,3.9960995449509564,0.08880603449535801,0.18255854672824356,0.29630901759479356,0.09956512246817521,0.08880603449535801,0.18255854672824356,0.005418005418005418
double_sphere,primary_two_fold,log_id,3,21643,21706,0.9970975767069014,2.713102418020134,7.33749619338358,23.337447780965654,3.8651848507043236,0.06134550242493675,0.1674633474637252,0.32182365659041007,0.07922455181399249,0.06134550242493675,0.1674633474637252,0.005960356697315529
double_sphere,primary_two_fold,log_id,4,24124,24207,0.9965712397240467,2.628120689179087,6.055044143240856,19.07408009150789,3.5219898849926543,0.0807779781463892,0.2631692631701498,0.5906893952319812,0.11833152336955136,0.05385198543092614,0.17544617544676658,0.005057204443707511
double_sphere,primary_two_fold,log_id,5,17115,17184,0.9959846368715084,3.241246169930948,7.469614992599325,21.29110530381863,4.12004928840108,0.08794232269853763,0.2791494733286413,0.634592946270892,0.12463157564133544,0.05862821513235842,0.1860996488857609,0.0053754016944201
double_sphere,primary_two_fold,log_id,6,27288,27474,0.9932299628739899,3.175963941146699,6.660010845575981,18.53808352955851,3.944864730741041,0.1183148910636661,0.38508075005729525,0.855326739734072,0.1719697993621094,0.05915744553183305,0.19254037502864763,0.00454412195836998
double_sphere,primary_two_fold,log_id,7,26978,27202,0.9917653113741637,3.192376359108323,6.992604562894422,19.99151037961852,3.9867665387057856,0.2266560881037537,0.7583021329049021,1.9048738850903355,0.33763616531268276,0.11332804405187685,0.37915106645245106,0.005745422195863296
double_sphere,primary_two_fold,log_id,8,26614,27000,0.9857037037037037,2.6021600223539894,5.938340426980141,15.674827678898628,3.2411124488849103,0.22680291639302008,0.5050162726555123,0.8524135466041047,0.26132651305674254,0.09072116655720804,0.20200650906220494,0.0024423235890884496
double_sphere,primary_two_fold,log_id,9,28437,28742,0.9893883515412984,2.421810454397536,6.067176899377725,19.375859691385557,3.2914161674254556,0.18484123776426342,0.6846827314183264,2.1112212789140314,0.30970424018163334,0.07393649510570537,0.27387309256733056,0.0042198544150226815
double_sphere,primary_two_fold,log_id,10,20278,20522,0.9881103206315174,1.8782484678769125,5.310541270779514,18.597329234214133,2.813746182590997,0.22350075374003864,0.5295245703282929,1.0355711058629147,0.26669549368571216,0.07450025124667956,0.17650819010943097,0.0026136699871782227
double_sphere,primary_two_fold,log_id,11,23808,24200,0.9838016528925619,1.6446731794411362,5.548525903419026,16.025444104186214,2.609926684621119,0.2713435040548817,0.6989195856123277,1.9491238756959863,0.3555946987681874,0.09044783468496057,0.23297319520410922,0.003528225806451613
double_sphere,primary_two_fold,log_id,12,22127,22584,0.9797644349982289,1.561917287375509,4.465416329753105,19.571013178530745,2.481044906300138,0.32884174507843644,0.7208741716147554,1.5453913722567685,0.38217169462955136,0.09395478430812469,0.20596404903278726,0.006417498983142767
double_sphere,primary_two_fold,log_id,13,27941,28901,0.9667831562921698,1.854079278372663,5.870598206071104,17.625248107982898,2.835564752392343,0.3280970951044182,0.9907920503418373,2.02085862957046,0.4537227840702497,0.09374202717269091,0.28308344295481064,0.0033642317740954155
double_sphere,primary_two_fold,image_region,center,28701,28826,0.9956636369943801,2.4575190572435326,5.781241109444304,9.64776579370208,2.9400781310184123,0.08956757034087115,0.4208906548569966,0.9190270528727118,0.16554740992538483,0.07173686235923626,0.19428052753228497,0.0011846277133200935
double_sphere,primary_two_fold,image_region,edge,387819,391141,0.9915068990466354,2.6005831580243894,7.3217400575112155,18.632164071175815,3.644443037704912,0.09522965523058446,0.4771877849935746,1.3916417967796075,0.19376265920947988,0.07801369113425398,0.21126855689541876,0.003983817193072026
double_sphere,primary_two_fold,pose_change,low,208802,209990,0.9943425877422735,2.49667976245353,6.988374807689445,17.36055315309604,3.459432763372748,0.07812141025365898,0.3977004319755634,1.0825381907062814,0.15726466751759713,0.07146419261085182,0.18616323676165195,0.002931006407984598
double_sphere,primary_two_fold,pose_change,high,207718,209977,0.9892416788505408,2.6833207124630105,7.405578602326393,19.16116916220279,3.733094662091318,0.11926688090417364,0.5493202650890294,1.5633163634551313,0.22655253679132492,0.08422185129578025,0.23818124492036158,0.004655350041883707
kb8,primary_two_fold,overall,all,416585,419967,0.9919469863108292,2.525596852574461,7.180261081918133,18.36896127360052,3.5576470905189033,0.09429439928592664,0.4724208813810802,1.3647826079690897,0.1911322859928852,0.07661925493705841,0.20872466968346046,0.004088001248244656
kb8,primary_two_fold,pair_type,same,351099,353253,0.9939023872408727,2.615886601830035,7.434299924980035,17.91799349104214,3.637489379974609,0.08386416128960483,0.44973896665294244,1.3201979470115632,0.17705796531445117,0.07829852120111269,0.21255484846822115,0.003172894254896767
kb8,primary_two_fold,pair_type,cross,65486,66714,0.981593068921066,2.1031640262659375,5.71561722206588,26.64863022514247,3.129577762943403,0.1874197401705674,0.560288185515746,1.5331292485910468,0.2665908560059798,0.06975610873362476,0.1845367702742408,0.008994288855633265
kb8,primary_two_fold,distance_m,0.5,118421,118451,0.9997467307156546,3.017289125758097,8.74508894168075,16.558157899003113,4.101511179885458,0.03500605237898924,0.09409268186393882,0.1748456215740245,0.044991830699072255,0.07001210475797848,0.18818536372787764,0.0019253341890374173
kb8,primary_two_fold,distance_m,1.0,53390,53500,0.9979439252336448,2.8002700956412414,7.341801322419222,24.282902048760402,3.892303997045989,0.0798701171370072,0.17523961593541218,0.30489483822948615,0.09053494335328398,0.0798701171370072,0.17523961593541218,0.006649185240681776
kb8,primary_two_fold,distance_m,1.5,41241,41391,0.996376023773284,2.7473095788384616,6.673989667159067,20.879599281855732,3.695211602883768,0.08153744625136805,0.2694070729453839,0.6132557427598587,0.11895179674683093,0.054358297500912034,0.1796047152969226,0.005479983511554036
kb8,primary_two_fold,distance_m,2.0,54271,54676,0.9925927280708172,3.02849344997878,6.64836768145959,18.858995364478343,3.8333642303974256,0.15567046789987105,0.5743218143094495,1.5761428891709002,0.25111115177506027,0.07783523394993552,0.28716090715472475,0.005435683882736637
kb8,primary_two_fold,distance_m,2.5,55061,55742,0.9877830002511571,2.3885874159415823,6.036389066264518,18.060575332581653,3.2283819339408035,0.20564487766101447,0.5719560704189237,1.7545713266188927,0.2840392568532426,0.08225795106440578,0.2287824281675695,0.003995568551243166
kb8,primary_two_fold,distance_m,3.0,44086,44722,0.985778811323286,1.7559666778685614,5.391968081981294,17.492907024364833,2.6844715965128123,0.2485174061596256,0.6182989226829732,1.686437154988166,0.3162261871914649,0.08283913538654186,0.20609964089432437,0.0033570748083291747
kb8,primary_two_fold,distance_m,3.5,50115,51485,0.9733903078566573,1.6721315237297278,5.1236508307951025,18.290969695530016,2.6340808747342987,0.3287750896559327,0.87393393860384,1.943523656176835,0.42595685071854267,0.09393573990169506,0.24969541102966858,0.00460939838371745
kb8,primary_two_fold,beacon_camera,Front,161964,163161,0.9926636880136798,2.4707004005461624,6.966366661541903,17.071083095388666,3.3997719677189555,0.11860640031766101,0.513362229518863,1.4337141245519014,0.21556778176143584,0.07608016965616007,0.21351498774603075,0.0024511619866143092
kb8,primary_two_fold,beacon_camera,Center,158956,160001,0.9934687908200573,2.5761453204148452,7.6387143747674795,21.092260250237782,3.7691592626037433,0.059306512264604316,0.25710194658622487,0.6997664178155261,0.10462770928135515,0.07086998848345513,0.17630379034987295,0.005970205591484436
kb8,primary_two_fold,beacon_camera,Back,95665,96805,0.9882237487733072,2.540806772589582,6.773451204615705,17.392139571942707,3.473488386324608,0.17866561881216692,0.6806958702877427,1.8390309139652719,0.2934973187540878,0.0886589702658307,0.2693192077514652,0.0037317723305284062
kb8,primary_two_fold,log_id,0,86526,86548,0.9997458057956279,2.6262674801811254,7.131962975522734,13.684808007631212,3.4340078619186842,0.0372298672971349,0.08679882255412541,0.12515699100565564,0.04306703352305715,0.0744597345942698,0.17359764510825082,0.0018722696068233825
kb8,primary_two_fold,log_id,1,31895,31903,0.9997492398833966,5.165314155021385,12.069983421765755,20.025852666204667,5.912340215483297,0.028395554406657586,0.1235001834815022,0.2206778709896741,0.050213495550988904,0.05679110881331517,0.2470003669630044,0.0020692898573444114
