I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
39708.000000,1000.000000,920.977173,25.200001,22.622356,0.000000,26.640690,0.000000,0.000000,150.428574,86.252747,1.000000
39728.000000,1000.000000,930.767639,25.200001,22.190643,0.000000,25.690989,0.000000,0.000000,150.428574,86.252747,1.000000
39748.000000,1000.000000,931.529358,25.200001,20.704119,0.000000,24.247042,0.000000,0.000000,147.023254,86.941864,1.000000
39768.000000,1000.000000,932.338989,31.600002,22.464043,0.000000,22.550613,0.000000,0.000000,147.023254,86.941864,1.000000
39788.000000,1000.000000,939.519958,31.600002,25.043829,0.000000,19.725353,0.000000,0.000000,147.023254,86.941864,1.000000
39808.000000,1000.000000,939.143372,31.600002,22.679020,0.000000,17.563639,0.000000,0.000000,147.023254,86.941864,1.000000
39828.000000,1000.000000,940.516357,31.600002,18.768618,0.000000,16.079519,0.000000,0.000000,144.627914,87.244186,1.000000
39848.000000,1000.000000,935.699524,29.200001,18.626808,0.000000,13.748590,0.000000,0.000000,144.627914,87.244186,1.000000
39868.000000,1000.000000,932.352844,28.600002,19.268127,0.000000,12.687025,0.000000,0.000000,144.627914,87.244186,1.000000
39888.000000,1000.000000,938.961060,28.600002,20.713655,0.000000,12.305814,0.000000,0.000000,144.627914,87.244186,1.000000
39908.000000,1000.000000,949.148987,28.600002,23.132385,0.000000,12.321923,0.000000,0.000000,142.779068,87.139534,1.000000
39928.000000,1000.000000,954.036072,26.200001,24.966932,0.000000,8.628615,0.000000,0.000000,142.779068,87.139534,1.000000
39948.000000,1000.000000,948.243652,26.200001,25.461267,0.000000,5.736011,0.000000,0.000000,142.779068,87.139534,1.000000
39968.000000,1000.000000,955.123535,25.600000,25.711872,0.000000,2.195218,0.000000,0.000000,142.779068,87.139534,1.000000
39988.000000,1000.000000,960.520325,25.600000,24.475773,0.000000,-1.528344,0.000000,0.000000,142.779068,87.139534,1.000000
40008.000000,1000.000000,962.254578,25.200001,23.183496,0.000000,-3.209673,0.000000,0.000000,141.894730,87.852631,1.000000
40028.000000,1000.000000,964.093262,22.800001,22.938555,0.000000,0.087980,0.000000,0.000000,141.894730,87.852631,1.000000
40048.000000,1000.000000,961.171997,22.800001,22.762600,0.000000,5.505447,0.000000,0.000000,141.894730,87.852631,1.000000
40068.000000,1000.000000,965.187622,22.800001,20.808386,0.000000,10.418412,0.000000,0.000000,141.894730,87.852631,1.000000
40088.000000,1000.000000,961.971375,22.800001,19.380320,0.000000,13.217106,0.000000,0.000000,140.868134,88.395607,1.000000
40108.000000,1000.000000,956.725098,22.800001,19.702131,0.000000,12.963832,0.000000,0.000000,140.868134,88.395607,1.000000
40128.000000,1000.000000,949.849365,22.800001,19.722603,0.000000,9.728152,0.000000,0.000000,140.868134,88.395607,1.000000
