I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
3055.000000,-0.123796,-0.252149,-0.137165,0.056641,-0.043457,-0.993164,2.322650,2.936997,0.450000,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,5.000000,0.000000,671240320.000000,671240320.000000
3062.000000,-0.062821,-0.191174,-0.198141,0.056152,-0.044434,-0.992676,2.324159,2.937582,0.450032,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,5.000000,0.000000,671240320.000000,671240320.000000
3069.000000,0.059130,-0.191174,-0.015214,0.055176,-0.044434,-0.995117,2.325320,2.938306,0.450058,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-3.000000,3.000000,671240320.000000,671240320.000000
3073.000000,-0.123796,-0.191174,0.045762,0.055664,-0.041992,-0.993164,2.326680,2.939118,0.450082,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-3.000000,3.000000,671240320.000000,671240320.000000
3080.000000,-0.184772,-0.252149,0.045762,0.055664,-0.045898,-0.990723,2.327846,2.939677,0.450095,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-3.000000,3.000000,671240320.000000,671240320.000000
3087.000000,-0.001845,-0.313125,0.106738,0.055664,-0.045898,-0.994141,2.328726,2.939988,0.450103,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-3.000000,3.000000,671240320.000000,671240320.000000
3092.000000,-0.062821,-0.191174,0.045762,0.055176,-0.044434,-0.992188,2.329629,2.940265,0.450120,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,0.000000,0.000000,671240320.000000,671240320.000000
3098.000000,-0.062821,-0.191174,-0.137165,0.053223,-0.042480,-0.995117,2.330762,2.940642,0.450150,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,0.000000,0.000000,671240320.000000,671240320.000000
3105.000000,-0.184772,-0.252149,-0.076189,0.053711,-0.045898,-0.991699,2.332019,2.940894,0.450180,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,0.000000,0.000000,671240320.000000,671240320.000000
3110.000000,-0.062821,-0.191174,-0.076189,0.054688,-0.045410,-0.995117,2.333048,2.941054,0.450207,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,0.000000,0.000000,671240320.000000,671240320.000000
3116.000000,-0.001845,-0.191174,-0.076189,0.056641,-0.047363,-0.993164,2.334012,2.941281,0.450241,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,0.000000,0.000000,671240320.000000,671240320.000000
3121.000000,-0.123796,-0.191174,-0.015214,0.056152,-0.043945,-0.992676,2.335575,2.941619,0.450281,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,0.000000,0.000000,671240320.000000,671240320.000000
3128.000000,-0.123796,-0.191174,0.106738,0.055664,-0.045410,-0.991211,2.337230,2.941997,0.450323,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,0.000000,0.000000,671240320.000000,671240320.000000
3135.000000,-0.123796,-0.130198,0.167713,0.056152,-0.043945,-0.994141,2.338545,2.942496,0.450370,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-1.000000,-8.000000,671240320.000000,671240320.000000
3139.000000,-0.184772,-0.313125,-0.015214,0.055176,-0.043457,-0.994141,2.339879,2.943002,0.450417,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-1.000000,-8.000000,671240320.000000,671240320.000000
3146.000000,-0.184772,-0.252149,0.045762,0.056152,-0.046875,-0.992676,2.340990,2.943244,0.450452,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-1.000000,-8.000000,671240320.000000,671240320.000000
3153.000000,-0.062821,-0.252149,0.045762,0.054199,-0.044434,-0.994629,2.342075,2.943497,0.450490,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-1.000000,-8.000000,671240320.000000,671240320.000000
3157.000000,-0.184772,-0.130198,-0.137165,0.056152,-0.043945,-0.994629,2.343576,2.943853,0.450534,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-1.000000,-2.000000,671240320.000000,671240320.000000
3164.000000,-0.123796,-0.191174,-0.015214,0.054199,-0.045898,-0.993652,2.345402,2.944223,0.450579,0.000000,0.000000,0.000000,-3.000000,3.500000,0.000000,-1.000000,-2.000000,671240320.000000,671240320.000000
